"","id","name","mass_g","fall","year","lattitude","longditude"
"415",16779,"Mount Joy",384000,"Found",1887,39.78333,-77.21667
"416",17979,"Ochansk",5e+05,"Fell",1887,57.78333,55.26667
"417",18094,"Pan de Azucar",19500,"Found",1887,-26.5,-69.5
"418",18830,"Pipe Creek",13600,"Found",1887,29.68333,-98.91667
"419",23122,"San Emigdio",36000,"Found",1887,36,-119
"420",23597,"Silver Crown",11600,"Found",1887,41.23333,-104.98333
"421",24203,"Waldron Ridge",13600,"Found",1887,36.63333,-83.83333
"422",5003,"Bella Roca",33000,"Found",1888,24.9,-105.4
"423",5057,"Bischtübe",48250,"Found",1888,51.95,62.2
"424",5458,"Cowra",5560,"Found",1888,-33.85,148.68333
"425",10013,"Eli Elwah",15200,"Found",1888,-34.5,144.71667
"426",11817,"Haniet-el-Beguel",2000,"Found",1888,32.48333,4.4
"427",12402,"La Primitiva",27400,"Found",1888,-19.91667,-69.81667
"428",14680,"Lonaconing",1400,"Found",1888,39.41667,-79.15
"429",16693,"Minas Gerais",1224,"Found",1888,-18.5,-44
"430",18833,"Pirapora",6175,"Found",1888,-17.3,-45
"431",23086,"St. Genevieve County",244500,"Found",1888,37.96667,-90.31667
"432",23979,"Thurlow",5500,"Found",1888,44.75,-77.58333
"433",24235,"Welland",8200,"Found",1888,43.01667,-79.21667
"434",2317,"Apoala",85000,"Found",1889,17.7,-97
"435",6697,"Dexter",1724,"Found",1889,33.81667,-97
"436",10044,"Ergheo",20000,"Fell",1889,1.16667,44.16667
"437",10915,"Gilgoin",147000,"Found",1889,-30.38333,147.2
"438",11907,"Hopper",1800,"Found",1889,36.55,-79.78333
"439",12048,"Iron River",1420,"Found",1889,46.07944,-88.55972
"440",12078,"Jelica",34000,"Fell",1889,43.83333,20.44167
"441",12280,"Kenton County",194000,"Found",1889,38.81667,-84.6
"442",14755,"Lundsgård",11000,"Fell",1889,56.21667,13.03333
"443",16634,"Mighei",8000,"Fell",1889,48.06667,30.96667
"444",16710,"Moctezuma",1700,"Found",1889,29.8,-109.66667
"445",24040,"Travis County (a)",175400,"Found",1889,30.3,-97.7
"446",24041,"Travis County (b)",5900,"Found",1889,30.55556,-97.95278
"447",4898,"Augustinovka",4e+05,"Found",1890,48.06667,35.08333
"448",5077,"Blue Tier",1400,"Found",1890,-41.18333,148.03333
"449",5139,"Bridgewater",13600,"Found",1890,35.71667,-81.86667
"450",5403,"Collescipoli",5000,"Fell",1890,42.53333,12.61667
"451",10074,"Farmington",89400,"Fell",1890,39.75,-97.03333
"452",10119,"Forest City",152000,"Fell",1890,43.25,-93.66667
"453",10173,"Franceville",18800,"Found",1890,38.81667,-104.61667
"454",11852,"Hassi-Jekna",1250,"Fell",1890,28.95,0.81667
"455",12087,"Jianshi",6e+05,"Fell",1890,30.80833,109.5
"456",16703,"Misshof",5800,"Fell",1890,56.66667,23
"457",16746,"Morland",295000,"Found",1890,39.33333,-100.06667
"458",16894,"Nagy-Vázsony",2000,"Found",1890,46.98333,17.7
"459",22794,"Sacramento Mountains",237200,"Found",1890,32.91667,-104.66667
"460",23087,"St. Germain-du-Pinel",4000,"Fell",1890,48.01667,-1.15
"461",23536,"Shirahagi",22700,"Found",1890,36.7,137.36667
"462",24182,"Villedieu",14000,"Found",1890,47.91667,4.35
"463",24248,"Western Arkansas",1750,"Found",1890,35,-94
"464",4924,"Bald Eagle",3200,"Found",1891,41.28333,-77.05
"465",5257,"Canyon Diablo",3e+07,"Found",1891,35.05,-111.03333
"466",10165,"Forsyth County",22700,"Found",1891,36.1,-80.2
"467",11440,"Guêa",1915,"Fell",1891,43.76667,20.23333
"468",12027,"Indarch",27000,"Fell",1891,39.75,46.66667
"469",12318,"Kingston",12900,"Found",1891,32.9,-107.73333
"470",14694,"Long Island",564000,"Found",1891,39.93333,-99.6
"471",23903,"Ternera",1980,"Found",1891,-27.33333,-69.8
"472",24034,"Toubil River",22000,"Found",1891,55.88333,89.1
"473",4931,"Ballinoo",42200,"Found",1892,-27.7,115.76667
"474",4936,"Bansur",15000,"Fell",1892,27.7,76.33333
"475",4974,"Bath",21000,"Fell",1892,45.41667,-98.31667
"476",5388,"Cobija",6530,"Found",1892,-22.56667,-70.25
"477",6620,"Dayton",26300,"Found",1892,39.75,-84.16667
"478",11439,"Guareña",39000,"Fell",1892,38.73333,-6.01667
"479",16734,"Moonbi",13200,"Found",1892,-30.91667,151.28333
"480",16748,"Morradal",2750,"Found",1892,62,7.66667
"481",22644,"Roebourne",86860,"Found",1892,-22.33333,118
"482",23174,"Saotome",10880,"Found",1892,36.5,137
"483",4986,"Beaver Creek",14000,"Fell",1893,51.16667,-117.33333
"484",7794,"El Capitan",27500,"Found",1893,33.5,-105.5
"485",12267,"Kaufman",23000,"Found",1893,32.58333,-96.41667
"486",18032,"Oroville",24500,"Found",1893,39.68333,-121.63333
"487",18796,"Persimmon Creek",5000,"Found",1893,35.05,-84.23333
"488",18850,"Plymouth",14000,"Found",1893,41.33333,-86.31667
"489",18882,"Prairie Dog Creek",2900,"Found",1893,39.63333,-100.5
"490",23675,"South Bend",2500,"Found",1893,41.65,-86.21667
"491",30380,"Zabrodje",3000,"Fell",1893,55.18333,27.91667
"492",2333,"Arlington",8940,"Found",1894,44.6,-94.1
"493",5111,"Bori",8600,"Fell",1894,21.95,78.03333
"494",5254,"Canton",7030,"Found",1894,34.2,-84.48333
"495",10107,"Fisher",17600,"Fell",1894,47.81667,-96.85
"496",11885,"Hildreth",3060,"Found",1894,40.33333,-99.03333
"497",12083,"Jerome (Kansas)",29600,"Found",1894,38.76667,-100.73333
"498",16946,"Ness County (1894)",82000,"Found",1894,38.5,-99.6
"499",23116,"Sam's Valley",6920,"Found",1894,42.53333,-122.875
"500",23190,"Savtschenskoje",2500,"Fell",1894,47.21667,29.86667
"501",2290,"Ambapur Nagla",6400,"Fell",1895,27.66667,78.25
"502",5060,"Bishunpur",1039,"Fell",1895,25.38333,82.6
"503",16893,"Nagy-Borové",6100,"Fell",1895,49.16667,19.5
"504",16987,"Nocoleche",20000,"Found",1895,-29.86667,144.21667
"505",17973,"Oakley (stone)",27700,"Found",1895,38.95,-101.01667
"506",18035,"Oscuro Mountains",3600,"Found",1895,33.63333,-106.38333
"507",22552,"Reed City",20000,"Found",1895,43.86667,-85.51667
"508",22640,"Rockhampton",1641,"Fell",1895,-23.38333,150.51667
"509",2332,"Arispe",683000,"Found",1896,30.33333,-109.98333
"510",5100,"Bolivia",21250,"Found",1896,0,0
"511",5456,"Covert",61000,"Found",1896,39.2,-98.78333
"512",12772,"Lesves",2000,"Fell",1896,50.36667,4.73333
"513",14705,"Loreto",94800,"Found",1896,26.01667,-111.36667
"514",14751,"Luis Lopez",7000,"Found",1896,34,-106.96667
"515",22765,"Rosario",2700,"Found",1896,14.6,-88.68333
"516",10851,"Gambat",6400,"Fell",1897,27.35,68.53333
"517",12456,"Lancon",7000,"Fell",1897,43.75,5.11667
"518",14709,"Los Reyes",19500,"Found",1897,19.26667,-97.28333
"519",16872,"Mungindi",51300,"Found",1897,-28.93333,148.95
"520",23117,"San Angelo",88000,"Found",1897,31.41667,-100.35
"521",30396,"Zavid",95000,"Fell",1897,44.4,19.11667
"522",2283,"Alt Bela",4000,"Found",1898,49.76667,18.25
"523",2295,"Andover",3200,"Fell",1898,44.61667,-70.75
"524",2335,"Armanty",2.8e+07,"Found",1898,47,88
"525",5016,"Bendock",27000,"Found",1898,-37.15,148.91667
"526",5304,"Cedartown",11300,"Found",1898,34.01667,-85.26667
"527",12046,"Iredell",1500,"Found",1898,31.96667,-97.86667
"528",12338,"Kodaikanal",15900,"Found",1898,10.26667,77.4
"529",15435,"Mart",7140,"Found",1898,31.5,-96.88333
"530",22360,"Quesa",10750,"Fell",1898,39,-0.66667
"531",23590,"Sierra Gorda",26000,"Found",1898,-22.9,-69.35
"532",24227,"Weaver Mountains",38800,"Found",1898,34.25,-112.75
"533",2276,"Allegan",32000,"Fell",1899,42.53333,-85.88333
"534",5064,"Bjurböle",330000,"Fell",1899,60.4,25.8
"535",12024,"Illinois Gulch",2500,"Found",1899,46.68333,-112.55
"536",12324,"Kissij",5500,"Found",1899,54.86667,50.88333
"537",15386,"Magnesia",5000,"Fell",1899,37.86667,27.51667
"538",16881,"Murphy",7700,"Found",1899,35.1,-84.03333
"539",22550,"Red Willow",2750,"Found",1899,40.25,-100.5
"540",23761,"Surprise Springs",1500,"Found",1899,34.16667,-115.91667
"541",30412,"Zomba",7500,"Fell",1899,-15.18333,35.28333
"542",465,"Alexandrovsky",9251,"Fell",1900,50.95,31.81667
"543",5107,"Boogaldi",2000,"Found",1900,-31.15,149.11667
"544",5303,"Cedar (Texas)",26000,"Found",1900,29.82806,-96.90861
"545",10081,"Felix",3200,"Fell",1900,32.53333,-87.16667
"546",12249,"Kansas University",2800,"Found",1900,0,0
"547",12401,"La Porte",14540,"Found",1900,41.6,-86.71667
"548",16968,"N'Goureyma",37500,"Fell",1900,13.85,-4.38333
"549",17990,"Ofehértó",3750,"Fell",1900,47.88333,22.03333
"550",22594,"Rhine Villa",3325,"Found",1900,-34.66667,139.28333
"551",2348,"Ashfork",27000,"Found",1901,35.25,-112.5
"552",11873,"Hendersonville",6000,"Found",1901,35.31667,-81.46667
"553",11989,"Hvittis",14000,"Fell",1901,61.18333,22.68333
"554",18808,"Phillips County (stone)",57900,"Fell",1901,40,-99.25
"555",23109,"Saline",30800,"Found",1901,39.4,-100.4
"556",23611,"Sindhri",8400,"Fell",1901,26.21667,69.55
"557",4975,"Bath Furnace",86000,"Fell",1902,38.25,-83.75
"558",5352,"Chinautla",5720,"Found",1902,14.5,-90.5
"559",5477,"Crumlin",4255,"Fell",1902,54.61667,-6.21667
"560",10103,"Finmarken",78300,"Found",1902,70,24
"561",12241,"Kamsagar",1293,"Fell",1902,14.18333,75.8
"562",15426,"Marjalahti",45000,"Fell",1902,61.5,30.5
"563",16766,"Mount Browne",11300,"Fell",1902,-29.8,141.7
"564",24157,"Veliko-Nikolaevsky Priisk",24267,"Found",1902,53.83333,97.33333
"565",24269,"Willamette",15500000,"Found",1902,45.36667,-122.58333
"566",5047,"Billings",24500,"Found",1903,37.06667,-93.55
"567",5497,"Cumpas",28600,"Found",1903,30,-109.66667
"568",6615,"Davis Mountains",689000,"Found",1903,30.75,-104.25
"569",7658,"Dokachi",3840,"Fell",1903,23.5,90.33333
"570",12065,"Jackalsfontein",48000,"Fell",1903,-32.5,21.9
"571",12248,"Kansas City (1903)",36000,"Found",1903,39.1,-94.63333
"572",12334,"Knowles",161000,"Found",1903,36.9,-100.21667
"573",12352,"Kouga Mountains",1173000,"Found",1903,-33.61667,24
"574",12454,"Lancaster County",13000,"Found",1903,40.66667,-96.75
"575",16772,"Mount Dyrring",11300,"Found",1903,-32.33333,151.2
"576",18893,"Providence",6804,"Found",1903,38.56667,-85.23333
"577",23090,"St. Mark's",13780,"Fell",1903,-32.01667,27.41667
"578",23794,"Tamarugal",320000,"Found",1903,-20.8,-69.66667
"579",23901,"Teocaltiche",10000,"Found",1903,21.43333,-102.56667
"580",24013,"Tlacotepec",71000,"Found",1903,18.65,-97.55
"581",24096,"Uberaba",40000,"Fell",1903,-19.81667,-48.78333
"582",24138,"Uwet",54000,"Found",1903,5.28333,8.25
"583",24145,"Valdinizza",1004,"Fell",1903,44.86667,9.15
"584",30357,"Yarroweyah",9600,"Found",1903,-35.98333,145.58333
"585",4921,"Bagnone",48000,"Found",1904,44.31667,9.98333
"586",5318,"Chambord",6600,"Found",1904,48.45,-72.06667
"587",6641,"Delegate",27700,"Found",1904,-37,149.03333
"588",11450,"Gumoschnik",5700,"Fell",1904,42.9,24.7
"589",14658,"Lipovsky",3500,"Found",1904,49.08333,42.51667
"590",18000,"Okano",4742,"Fell",1904,35.08333,135.2
"591",18894,"Puente del Zacate",30790,"Found",1904,27.86667,-101.5
"592",18896,"Puerta de Arauco",1533,"Found",1904,-28.88333,-66.66667
"593",23529,"Shelburne",18600,"Fell",1904,44.05,-80.16667
"594",5041,"Bholghati",2500,"Fell",1905,22.08333,86.9
"595",5436,"Coon Butte",2750,"Found",1905,35,-111
"596",7813,"El Perdido",30250,"Found",1905,-38.68333,-61.1
"597",10020,"Ellerslie",10200,"Found",1905,-28.9,146.76667
"598",10863,"Garraf",8800,"Found",1905,41.26667,1.91667
"599",12262,"Karkh",22000,"Fell",1905,27.8,67.16667
"600",12734,"Las Salinas",3515,"Found",1905,-23,-69.5
"601",16711,"Modoc (1905)",35000,"Fell",1905,38.5,-101.1
"602",23462,"Scott City",2135,"Found",1905,38.46667,-100.93333
"603",23623,"Skookum",16000,"Found",1905,63.91667,-139.33333
"604",5068,"Blackwell",2381,"Fell",1906,36.83333,-97.33333
"605",7737,"Duchesne",22700,"Found",1906,40.38333,-110.86667
"606",10024,"Elm Creek",7000,"Found",1906,38.5,-96.2
"607",12373,"Kulp",3719,"Fell",1906,41.11667,45
"608",15413,"Marburg",3000,"Found",1906,50.81667,8.76667
"609",16873,"Muonionalusta",230000,"Found",1906,67.8,23.1
"610",18795,"Perryville",17500,"Found",1906,37.73333,-89.85
"611",23486,"Selma",140600,"Found",1906,32.4,-87
"612",24187,"Vishnupur",2437,"Fell",1906,23.1,87.43333
"613",422,"Ainsworth",80650,"Found",1907,42.6,-99.8
"614",5094,"Bodaibo",15900,"Found",1907,57.85,114.2
"615",5315,"Chainpur",8200,"Fell",1907,25.85,83.48333
"616",5377,"Cleburne",6800,"Found",1907,32.31667,-97.41667
"617",11441,"Guffey",309000,"Found",1907,38.76667,-105.51667
"618",11985,"Huizopa",140000,"Found",1907,28.9,-108.56667
"619",16763,"Mount Ayliff",13600,"Found",1907,-30.81667,29.35
"620",16993,"Norfolk",23000,"Found",1907,36.9,-76.3
"621",23581,"Shrewsbury",12000,"Found",1907,39.76667,-76.66667
"622",23604,"Simondium",1600,"Found",1907,-33.85,18.95
"623",2334,"Arltunga",18100,"Found",1908,-23.33333,134.66667
"624",4906,"Avce",1230,"Fell",1908,46,13.5
"625",12227,"Kagarlyk",1900,"Fell",1908,49.86667,30.83333
"626",12245,"Kangean",1630,"Fell",1908,-7,115.5
"627",16713,"Mokoia",4500,"Fell",1908,-39.63333,174.4
"628",17935,"Novy-Projekt",1001,"Fell",1908,56,22
"629",18078,"Palmersville",9979,"Found",1908,36.4665,-88.60283
"630",22364,"Quinn Canyon",1450000,"Found",1908,38.08333,-115.53333
"631",30356,"Yarri",1500,"Found",1908,-29.45,121.21667
"632",419,"Ahumada",52600,"Found",1909,30.7,-105.5
"633",5071,"Blanket",5100,"Fell",1909,31.83333,-98.83333
"634",10914,"Gifu",14290,"Fell",1909,35.53333,136.88333
"635",11451,"Gun Creek",22700,"Found",1909,34,-111
"636",11849,"Haskell",36000,"Found",1909,33.21333,-99.73167
"637",11877,"Hermitage Plains",32000,"Found",1909,-31.73333,146.4
"638",16771,"Mount Dooling",734000,"Found",1909,-29.45,119.71667
"639",16878,"Murnpeowie",1143000,"Found",1909,-29.58333,139.9
"640",22397,"Rateldraai",549000,"Found",1909,-28.83333,21.13333
"641",23902,"Teplá",17000,"Found",1909,49.98333,12.86667
"642",4949,"Baroti",4500,"Fell",1910,31.61667,76.8
"643",5075,"Blithfield",1830,"Found",1910,45.5,-77
"644",5193,"Cadell",3290,"Found",1910,-34.06667,139.75
"645",7717,"Dorofeevka",12600,"Found",1910,53.33333,70.06667
"646",11848,"Hashima",1110.6,"Fell",1910,35.2945,136.70033
"647",11870,"Hedjaz",6100,"Fell",1910,27.33333,35.66667
"648",11988,"Huntsman",14500,"Found",1910,41.18333,-103
"649",12298,"Khohar",9700,"Fell",1910,25.1,81.53333
"650",16701,"Mirzapur",8510,"Fell",1910,25.68333,83.25
"651",18869,"Pooposo",12000,"Found",1910,-18.33333,-66.83333
"652",22596,"Rica Aventura",5395,"Found",1910,-21.98333,-69.61667
"653",23093,"St. Michel",17000,"Fell",1910,61.65,27.2
"654",23456,"Schaap-Kooi",2700,"Found",1910,-32.08333,21.33333
"655",23896,"Tendo",10100,"Found",1910,38.35,140.37333
"656",24174,"Vigarano",15000,"Fell",1910,44.85,11.4
"657",5478,"Cruz del Aire",23000,"Found",1911,26.5,-100
"658",5495,"Cullison",10000,"Found",1911,37.61667,-98.91667
"659",6649,"Demina",16400,"Fell",1911,51.46667,84.76667
"660",12283,"Kermichel",3000,"Found",1911,47.65,-2.76667
"661",16852,"Mundrabilla",2.4e+07,"Found",1911,-30.78333,127.55
"662",16898,"Nakhla",10000,"Fell",1911,31.31667,30.35
"663",17975,"Oberlin",2500,"Found",1911,39.8,-100.51667
"664",24170,"Vicenice",4370,"Found",1911,49.21667,15.8
"665",5049,"Binda",5400,"Found",1912,-34.31667,149.38333
"666",5058,"Bishop Canyon",8600,"Found",1912,38,-108.5
"667",5404,"Colomera",134000,"Found",1912,37.43333,-3.65
"668",10114,"Floydada",12500,"Found",1912,33.98333,-101.28333
"669",11201,"Gretna",82000,"Found",1912,39.93333,-99.21667
"670",11894,"Holbrook",220000,"Fell",1912,34.9,-110.18333
"671",16716,"Molong",104000,"Found",1912,-33.28333,148.88333
"672",16983,"N'Kandhla",17200,"Fell",1912,-28.56667,30.7
"673",23583,"Shupiyan",5000,"Fell",1912,33.71667,74.83333
"674",5170,"Burkett",8400,"Found",1913,32.03333,-99.25
"675",5353,"Chinga",209400,"Found",1913,51.05833,94.4
"676",5431,"Cookeville",2300,"Found",1913,36.16667,-85.51667
"677",5494,"Culbertson",5900,"Found",1913,40.23333,-100.83333
"678",16736,"Moore County",1880,"Fell",1913,35.41667,-79.38333
"679",16773,"Mount Edith",326000,"Found",1913,-22.5,116.16667
"680",18061,"Owens Valley",192800,"Found",1913,37.46667,-118
"681",23103,"Sakauchi",4180,"Fell",1913,35.66667,136.3
"682",24153,"Varpaisjärvi",2000,"Found",1913,63.3,27.73333
"683",2318,"Appley Bridge",15000,"Fell",1914,53.58333,-2.71667
"684",2341,"Artracoona",20810,"Found",1914,-29.06667,139.91667
"685",5281,"Carraweena",31600,"Found",1914,-29.23333,139.93333
"686",5466,"Cratheús (1931)",27500,"Found",1914,-5.25,-40.5
"687",12259,"Karee Kloof",92100,"Found",1914,-31.6,25.8
"688",12325,"Kisvarsány",1550,"Fell",1914,48.16667,22.30833
"689",12345,"Kopjes Vlei",13600,"Found",1914,-29.3,21.15
"690",12384,"Kuttippuram",45000,"Fell",1914,10.83333,76.03333
"691",14760,"Lushton",6700,"Found",1914,40.74972,-97.74972
"692",16741,"Morasko",290000,"Found",1914,52.46667,16.9
"693",17970,"Nyirábrany",1100,"Fell",1914,47.55,22.025
"694",18077,"Palinshih",18000,"Fell",1914,43.48333,118.61667
"695",22791,"Ryechki",13000,"Fell",1914,51.13333,34.5
"696",23101,"Saint-Sauveur",14000,"Fell",1914,43.73333,1.38333
"697",24276,"Willow Creek",51000,"Found",1914,43.46667,-106.76667
"698",30347,"Yandama",5800,"Found",1914,-29.75,141.03333
"699",30375,"Ysleta",140700,"Found",1914,31.65,-106.18333
"700",455,"Albin (pallasite)",37600,"Found",1915,41.5,-104.1
"701",10920,"Gladstone (iron)",736600,"Found",1915,-23.9,151.3
"702",12023,"Ilinskaya Stanitza",5621,"Found",1915,51.23333,57.38333
"703",15470,"Meester-Cornelis",24750,"Fell",1915,-6.23333,106.88333
"704",16913,"Naretha",5500,"Found",1915,-31,124.83333
"705",22767,"Rosebud",54900,"Found",1915,30.81667,-97.05
"706",23676,"South Byron",6000,"Found",1915,43.03333,-78.03333
"707",24137,"Uvalde",8200,"Found",1915,29.2,-99.76667
"708",24198,"Waingaromia",9200,"Found",1915,-38.25,178.08333
"709",2300,"Angelica",14800,"Found",1916,44.25,-88.25
"710",2306,"Annaheim",13500,"Found",1916,52.33333,-104.86667
"711",5098,"Boguslavka",256000,"Fell",1916,44.55,131.63333
"712",5189,"Cachari",23500,"Found",1916,-36.4,-59.5
"713",5200,"Calivo",2400,"Fell",1916,11.75,122.33333
"714",14712,"Lost Creek",4018,"Found",1916,39.12417,-98.16778
"715",16780,"Mount Magnet",16600,"Found",1916,-28.16667,118.5
"716",18802,"Petropavlovka",1773,"Found",1916,48.2,43.73333
"717",23606,"Sinai",1455,"Fell",1916,30.9,32.48333
"718",23624,"Slaghek's Iron",1900,"Found",1916,0,0
"719",23741,"Sultanpur",1710.5,"Fell",1916,25.93333,84.28333
"720",24050,"Treysa",63000,"Fell",1916,50.91667,9.18333
"721",5088,"Bluff (b)",16000,"Found",1917,29.86306,-96.92667
"722",5395,"Colby (Wisconsin)",104000,"Fell",1917,44.9,-90.28333
"723",5465,"Cranganore",1460,"Fell",1917,10.2,76.26667
"724",16903,"Nan Yang Pao",52900,"Fell",1917,35.66667,103.5
"725",16951,"New Almelo",8000,"Found",1917,39.66667,-100
"726",18784,"Pei Xian",4e+05,"Found",1917,34.7,117
"727",18819,"Pierceville (iron)",1e+05,"Found",1917,37.86667,-100.66667
"728",18841,"Plainview (1917)",7e+05,"Found",1917,34.11667,-101.78333
"729",23729,"Strathmore",13400,"Fell",1917,56.58333,-3.25
"730",24054,"Troup",1020,"Fell",1917,32.16667,-95.1
"731",24066,"Tulia (a)",86000,"Found",1917,34.61667,-101.95
"732",24067,"Tulia (b)",4800,"Found",1917,34.53333,-101.7
"733",24219,"Waterville",37125,"Found",1917,47.767778,-119.876389
"734",30373,"Youanmi",118400,"Found",1917,-29.5,118.75
"735",4940,"Barbacena",9026,"Found",1918,-21.21667,-43.93333
"736",10926,"Glasatovo",152000,"Fell",1918,57.35,37.61667
"737",12311,"Kimble County",153800,"Found",1918,30.41667,-99.4
"738",14677,"Logan",1315,"Found",1918,36.58333,-100.2
"739",16994,"Norfork",1050,"Fell",1918,36.21667,-92.26667
"740",17992,"Ogallala",3300,"Found",1918,41.16667,-101.66667
"741",22599,"Richardton",90000,"Fell",1918,46.88333,-102.31667
"742",23176,"Saratov",2e+05,"Fell",1918,52.55,46.55
"743",24332,"Wood's Mountain",3867,"Found",1918,35.68333,-82.18333
"744",30361,"Yenberrie",132000,"Found",1918,-14.25,132.01667
"745",379,"Adhi Kot",4239,"Fell",1919,32.1,71.8
"746",2310,"Anthony",20000,"Found",1919,37.08333,-98.05
"747",5169,"Bur-Gheluai",120000,"Fell",1919,5,48
"748",5496,"Cumberland Falls",17000,"Fell",1919,36.83333,-84.35
"749",12437,"Lake Brown",23400,"Found",1919,-31,118.5
"750",18041,"Otchinjau",30000,"Found",1919,-16.5,14
"751",22394,"Raoyang",4910,"Fell",1919,38.2,115.7
"752",22585,"Rembang",10000,"Fell",1919,-6.73333,111.36667
"753",23592,"Signal Mountain",63500,"Found",1919,32.5,-115.5
"754",23665,"Somervell County",11800,"Found",1919,32.18333,-97.8
"755",30383,"Zaffra",3000,"Found",1919,35,-94.75
"756",417,"Aguila Blanca",1440,"Fell",1920,-30.86667,-64.55
"757",4883,"Atarra",1280,"Fell",1920,25.25417,80.625
"758",5354,"Chinguetti",4050,"Found",1920,20.25,-12.68333
"759",11890,"Hoba",6e+07,"Found",1920,-19.58333,17.91667
"760",12381,"Kushiike",4460,"Fell",1920,37.05,138.38333
"761",15452,"Mayodan",15400,"Found",1920,36.38333,-79.86667
"762",15492,"Merua",71400,"Fell",1920,25.48333,81.98333
"763",16749,"Morrill",1387,"Found",1920,42.18333,-103.93333
"764",23124,"San Francisco Mountains",1700,"Found",1920,35,-112
"765",23603,"Simmern",1222,"Fell",1920,49.98333,7.53333
"766",24124,"Unter-Mässing",80000,"Found",1920,49.09028,11.33333
"767",24319,"Witchelina",3637,"Found",1920,-30,138
"768",24341,"Wu-chu-mu-ch'in",68860,"Found",1920,45.5,118
"769",5035,"Beyrout",1100,"Fell",1921,33.88333,35.5
"770",7815,"El Qoseir",2405,"Found",1921,26.28333,34.25
"771",10178,"Franklin",9062,"Found",1921,36.71667,-86.56667
"772",16688,"Milly Milly",26500,"Found",1921,-26.11667,116.66667
"773",16926,"Navajo",2184000,"Found",1921,35.33333,-109.5
"774",18837,"Pitts",3760,"Fell",1921,31.95,-83.51667
"775",22766,"Rose City",10600,"Fell",1921,44.51667,-83.95
"776",23115,"Samelia",2462,"Fell",1921,25.66667,74.86667
"777",23166,"Santa Luzia",1918000,"Found",1921,-16.26667,-47.95
"778",23525,"Sharps",1265,"Fell",1921,37.83333,-76.7
"779",23534,"Shikarpur",3679.7,"Fell",1921,25.85,87.5775
"780",24060,"Tuan Tuc",13100,"Fell",1921,9.66667,105.66667
